Image,Name,Status,Disease Name
augimg/Rose___healthy/zimages (2).jpg,Rose,healthy,no disease found
augimg/Rose___healthy/cCapture.PNG 25.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/zCapture.PNG 60.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/yCapture.PNG 41.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/bCapture.PNG 93.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 96.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/y1000_F_281379851_Y8llEaKUCGVTTpya7neHZ3KcXaaYhf96.jpg,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 153.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/z6245488a1d200f1c7077e5bb8f733fee.jpg,Rose,healthy,no disease found
augimg/Rose___healthy/cCapture.PNG 67.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/orgi-Capture.PNG 118.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/orgi-Capture.PNG 128.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/xCapture.PNG 44.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/bCapture.PNG 73.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/ximages (2).jpg,Rose,healthy,no disease found
augimg/Rose___healthy/xCapture.PNG 113.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/cCapture.PNG 14.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 87.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/orgi-Capture.PNG 48.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/zCapture.PNG 101.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/bCapture.PNG 86.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/xCapture.PNG 29.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 54.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 7.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/zCapture.PNG 69.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/y6245488a1d200f1c7077e5bb8f733fee.jpg,Rose,healthy,no disease found
augimg/Rose___healthy/bCapture.PNG 15.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/zCapture.PNG 160.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/xCapture.PNG 82.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/cCapture.PNG 84.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/bCapture.PNG 53.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/a1000_F_501631862_BBkGbwMU3KM46Lur1sYbvWfwfjoCizpV.jpg,Rose,healthy,no disease found
augimg/Rose___healthy/xCapture.PNG 35.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/bCapture.PNG 135.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/xCapture.PNG 79.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 100.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/orgi-Capture.PNG 20.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/bCapture.PNG 83.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/cCapture.PNG 52.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/yCapture.PNG 38.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 119.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/cCapture.PNG 35.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/dCapture.PNG 72.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/orgi-Capture.PNG 54.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/yCapture.PNG 43.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/yCapture.PNG 70.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/cCapture.PNG 27.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 67.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/bCapture.PNG 44.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/orgi-images (2).jpg,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 1.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 167.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/dCapture.PNG 49.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/zCapture.PNG 67.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/bCapture.PNG 98.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/dCapture.PNG 130.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/yCapture.PNG 152.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/cCapture.PNG 100.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/a1000_F_82119236_XKCUtLB3r6RD5zXRPE0pszWVII2ZUjns.jpg,Rose,healthy,no disease found
augimg/Rose___healthy/dCapture.PNG 125.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/zCapture.PNG 84.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/yCapture.PNG 11.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/zCapture.PNG 107.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/dFlower Healthy rose leaves.png,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 21.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/z1000_F_82119236_XKCUtLB3r6RD5zXRPE0pszWVII2ZUjns.jpg,Rose,healthy,no disease found
augimg/Rose___healthy/bCapture.PNG 117.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/xCapture.PNG 58.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/zCapture.PNG 157.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/dCapture.PNG 28.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/xCapture.PNG 24.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 30.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/xCapture.PNG 163.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/yCapture.PNG 63.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/cimages.jpg,Rose,healthy,no disease found
augimg/Rose___healthy/orgi-Capture.PNG 101.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 3.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/zdownload (1).jpg,Rose,healthy,no disease found
augimg/Rose___healthy/dCapture.PNG 39.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/bCapture.PNG 30.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 44.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/dCapture.PNG 50.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/aCapture.PNG 168.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/dCapture.PNG 31.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/ddownload.jpg,Rose,healthy,no disease found
augimg/Rose___healthy/xCapture.PNG 89.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/xCapture.PNG 161.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/zCapture.PNG 115.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/bCapture.PNG 134.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/orgi-Capture.PNG 109.PNG,Rose,healthy,no disease found
augimg/Rose___healthy/bCapture.PNG 121.PNG,Rose,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 7.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 42.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bCapture.PNG 28.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 36.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zimages.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 19.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bimages (1).jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 20.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 35.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 18.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 37.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bleaf-chili-isolated-white-background-green-pepper-leaves-pattern-180878742.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/xCapture.PNG 3.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 43.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 33.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bCapture.PNG 22.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 14.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 20.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 4.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/ximages.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 44.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bCapture.PNG 47.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 41.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 44.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/xdepositphotos_13362986-stock-photo-bell-pepper-leaf.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/xCapture.PNG 19.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/xCapture.PNG 22.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 19.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 40.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 8.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 2.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aimages.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/adepositphotos_13362986-stock-photo-bell-pepper-leaf.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 16.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 32.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/xCapture.PNG 2.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 47.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 32.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 45.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yimages (1).jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/bpngtree-chili-plants-thrive-in-sunlight-and-fresh-leaves-png-image_3257042.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 36.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bCapture.PNG 43.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 11.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zdepositphotos_13362986-stock-photo-bell-pepper-leaf.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 42.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bDkcMA.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 13.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 30.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 6.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 33.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 28.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 7.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 30.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 42.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 22.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bCapture.PNG 25.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 26.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 32.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 5.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 29.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bCapture.PNG 36.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/ystock-photo-green-leaves-on-a-white-background-chilli-leaves-1523113148.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 35.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 13.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-leaf-chili-isolated-white-background-green-pepper-leaves-pattern-180878742.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-depositphotos_13362986-stock-photo-bell-pepper-leaf.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 48.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 8.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 36.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 12.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 40.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 37.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 4.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 31.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/dstock-photo-green-leaves-on-a-white-background-chilli-leaves-1523113148.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 5.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 1.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/xCapture.PNG 36.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 46.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 4.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 26.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bCapture.PNG 13.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 47.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 29.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bCapture.PNG 5.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-DkcMA.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 6.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 35.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 2.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 20.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/dpngtree-chili-plants-thrive-in-sunlight-and-fresh-leaves-png-image_3257042.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/bCapture.PNG 19.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 26.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 36.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 31.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bCapture.PNG 18.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 26.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/xCapture.PNG 26.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 14.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/ychili-pepper-leaf-isolated-white-background-91146700.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 28.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/astock-photo-green-leaves-on-a-white-background-chilli-leaves-1523113148.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/bCapture.PNG 46.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 17.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bCapture.PNG 23.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 2.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 29.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bCapture.PNG 48.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 44.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 42.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bstock-photo-green-leaves-on-a-white-background-chilli-leaves-1523113148.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 36.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/ddepositphotos_13362986-stock-photo-bell-pepper-leaf.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 12.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 17.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 21.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 13.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 48.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/xCapture.PNG 40.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 23.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/ydepositphotos_13362986-stock-photo-bell-pepper-leaf.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 46.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 39.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/bimages.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/bdepositphotos_13362986-stock-photo-bell-pepper-leaf.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/ypngtree-chili-plants-thrive-in-sunlight-and-fresh-leaves-png-image_3257042.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-images.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 5.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aleaf-chili-isolated-white-background-green-pepper-leaves-pattern-180878742.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 34.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 8.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 4.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 41.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/achili-pepper-leaf-isolated-white-background-91146700.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 13.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 34.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 2.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/xCapture.PNG 1.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 3.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 43.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 17.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yCapture.PNG 20.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 23.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zimages (1).jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/bCapture.PNG 42.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/xCapture.PNG 47.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/dCapture.PNG 10.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 9.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/xCapture.PNG 48.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/aCapture.PNG 26.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 32.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/cCapture.PNG 45.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 5.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/xCapture.PNG 11.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/yDkcMA.jpg,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 40.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 32.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/orgi-Capture.PNG 30.PNG,Pepper,healthy,no disease found
augimg/Pepper___healthy/zCapture.PNG 28.PNG,Pepper,healthy,no disease found
